cent,efl node20,efl node0,efl node10,fl net5
3.720000029,,,,6.25
3.930000067,,,,7.099999905
3.779999971,,,,6.199999809
3.799999952,,,,7.050000191
3.650000095,,,,6.650000095
3.75999999,,,,5.400000095
3.470000029,,,,5.900000095
3.569999933,,,,5.449999809
3.559999943,,,,6.099999905
3.50999999,,,,6.949999809
3.779999971,,,,6.25
4.070000172,,,,5.949999809
3.880000114,,,,5.900000095
3.779999971,,,,6.050000191
3.779999971,,,,6.75
3.880000114,,,,6.349999905
3.789999962,,,,6.550000191
3.779999971,,,,6.400000095
3.890000105,,,,6.300000191
3.630000114,,,,6.650000095
3.609999895,,,,6.599999905
3.75,,,,6.300000191
3.74000001,,,,5.300000191
3.74000001,,,,5.199999809
3.730000019,,,,6.5
3.869999886,,,,6.349999905
3.799999952,,,,5.5
3.839999914,,,,5.400000095
3.799999952,,,,7.349999905
3.940000057,,,,5.800000191
4.03000021,,,,6.150000095
3.599999905,,,,6.150000095
3.789999962,,,,6.849999905
3.75,,,,6.099999905
3.75,,,,6.150000095
3.74000001,,,,6.400000095
3.839999914,,,,6.900000095
3.839999914,,,,7.199999809
3.670000076,,,,6.75
3.829999924,,,,5.800000191
4.019999981,,,,5.650000095
3.670000076,,,,6.449999809
3.99000001,,,,6.25
3.660000086,,,,6.5
3.599999905,,,,7.300000191
3.599999905,,,,6.849999905
3.599999905,,,,6.599999905
3.50999999,,,,6.449999809
3.880000114,,,,6.349999905
3.890000105,,,,5.599999905
3.309999943,,,,6.349999905
3.980000019,,,,6.300000191
3.480000019,,,,5.800000191
3.849999905,,,,7.550000191
3.819999933,,,,7
3.74000001,,,,5.599999905
3.819999933,,,,6.150000095
3.819999933,,,,6.900000095
3.609999895,,,,6.25
4,,,,5.650000095
4.099999905,,,,5.699999809
3.720000029,,,,6.699999809
3.75,,,,6.25
3.670000076,,,,5.650000095
3.839999914,,,,6.599999905
3.559999943,,,,6.400000095
3.799999952,,,,6.599999905
3.559999943,,,,6.900000095
3.650000095,,,,6.900000095
3.660000086,,,,6.849999905
3.660000086,,,,6
3.809999943,,,,5.949999809
3.730000019,,,,6.449999809
3.880000114,,,,5.900000095
3.829999924,,,,6.550000191
3.640000105,,,,5.800000191
3.819999933,,,,7.550000191
3.75,,,,5.300000191
3.74000001,,,,6.050000191
3.599999905,,,,6.449999809
3.690000057,,,,6.050000191
3.700000048,,,,5.949999809
3.670000076,,,,6.050000191
3.75,,,,5.599999905
3.539999962,,,,5.800000191
3.690000057,,,,6.599999905
3.660000086,,,,6.550000191
4.039999962,,,,5.349999905
3.900000095,,,,7
3.630000114,,,,5.900000095
4.050000191,,,,6.550000191
3.910000086,,,,6.300000191
3.579999924,,,,6.199999809
3.809999943,,,,6
4.179999828,,,,6.400000095
3.640000105,,,,5.099999905
3.450000048,,,,6.650000095
3.869999886,,,,5.599999905
3.549999952,,,,6.5
3.789999962,,,,7.75
3.700000048,,,,7.849999905
3.849999905,,,,6.75
3.75999999,,,,5.650000095
3.900000095,,,,6
3.829999924,,,,6.050000191
3.920000076,,,,6.550000191
3.839999914,,,,6.449999809
3.75,,,,7.5
3.75999999,,,,6.300000191
3.769999981,,,,6.550000191
3.74000001,,,,6.25
3.880000114,,,,6.300000191
3.75999999,,,,6.550000191
3.819999933,,,,5.550000191
3.640000105,,,,5.849999905
3.420000076,,,,6.300000191
3.549999952,,,,6.199999809
3.410000086,,,,6.800000191
3.779999971,,,,5
3.769999981,,,,5.800000191
3.720000029,,,,7.050000191
3.609999895,,,,6.650000095
3.779999971,,,,5.949999809
3.849999905,,,,6.25
3.829999924,,,,6.199999809
3.920000076,,,,6
3.869999886,,,,5.550000191
4.110000134,,,,5.699999809
3.779999971,,,,6.050000191
3.49000001,,,,6.599999905
3.809999943,,,,6.599999905
3.910000086,,,,6.699999809
3.869999886,,,,5.800000191
3.700000048,,,,5.949999809
3.960000038,,,,6.5
3.819999933,,,,5.900000095
3.890000105,,,,6.150000095
3.900000095,,,,5.599999905
3.799999952,,,,6.300000191
3.769999981,,,,6.349999905
3.690000057,,,,6.349999905
3.869999886,,,,6.349999905
3.950000048,,,,5.849999905
3.75999999,,,,7.25
3.900000095,,,,6.550000191
3.680000067,,,,6
3.819999933,,,,5.699999809
3.900000095,,,,6.300000191
3.579999924,,,,6.099999905
3.849999905,,,,5.949999809
3.75,,,,6.099999905
3.869999886,,,,5.800000191
3.819999933,,,,6.150000095
3.839999914,,,,5.650000095
3.900000095,,,,6
3.769999981,,,,5.349999905
3.910000086,,,,6.5
3.539999962,,,,7.650000095
4.090000153,,,,5.800000191
3.849999905,,,,6.349999905
3.680000067,,,,6.800000191
3.869999886,,,,6.849999905
3.75999999,,,,5.150000095
3.660000086,,,,7.900000095
3.769999981,,,,6
3.710000038,,,,6.349999905
3.960000038,,,,6.150000095
3.690000057,,,,6.550000191
4.059999943,,,,5.550000191
3.700000048,,,,5.75
3.75999999,,,,6.199999809
3.569999933,,,,6.349999905
4.019999981,,,,5.150000095
3.799999952,,,,4.949999809
3.900000095,,,,6.099999905
4.239999771,,,,6.300000191
3.609999895,,,,6.699999809
3.960000038,,,,5.949999809
3.329999924,,,,5.849999905
3.930000067,,,,7.099999905
3.720000029,,,,5.849999905
3.930000067,,,,6.300000191
3.170000076,,,,5.050000191
3.619999886,,,,6.300000191
3.769999981,,,,6.5
3.579999924,,,,6.650000095
3.980000019,,,,6
3.700000048,,,,6.199999809
3.730000019,,,,5.699999809
3.710000038,,,,6.349999905
3.710000038,,,,6.300000191
3.579999924,,,,5.75
3.5,,,,7.050000191
3.480000019,,,,6.150000095
3.619999886,,,,7.400000095
3.529999971,,,,6.300000191
3.549999952,,,,6.5
3.690000057,,,,6.25
3.75,,,,5.449999809
3.75999999,,,,6.050000191
3.799999952,,,,5.849999905
3.710000038,,,,6.550000191
3.789999962,,,,6.400000095
3.599999905,,,,6.650000095
3.960000038,,,,5.800000191
3.700000048,,,,6.599999905
3.839999914,,,,6.550000191
3.75,,,,5.550000191
4.099999905,,,,6.900000095
3.609999895,,,,7.300000191
3.920000076,,,,5.900000095
4,,,,6.900000095
3.839999914,,,,7.349999905
3.670000076,,,,6.099999905
3.690000057,,,,6.150000095
3.890000105,,,,6.150000095
3.900000095,,,,6.300000191
3.650000095,,,,7.199999809
3.839999914,,,,7.300000191
3.880000114,,,,6.25
3.660000086,,,,6.300000191
3.670000076,,,,6.300000191
3.609999895,,,,7.199999809
3.99000001,,,,6.300000191
3.859999895,,,,6.099999905
3.74000001,,,,6.75
4.179999828,,,,6.550000191
3.450000048,,,,6.599999905
4.019999981,,,,6.5
3.930000067,,,,5.699999809
3.730000019,,,,6
3.880000114,,,,7.25
3.869999886,,,,6.949999809
3.660000086,,,,5.949999809
3.75999999,,,,5.800000191
3.789999962,,,,6.300000191
3.599999905,,,,6.25
3.849999905,,,,6.699999809
3.859999895,,,,6.300000191
3.799999952,,,,6.550000191
3.789999962,,,,6.099999905
3.960000038,,,,6.5
3.779999971,,,,6
3.789999962,,,,6.300000191
3.650000095,,,,5.650000095
3.559999943,,,,6.75
3.680000067,,,,6.900000095
3.869999886,,,,6.150000095
3.809999943,,,,6.650000095
3.710000038,,,,6.099999905
3.519999981,,,,6.300000191
3.880000114,,,,5.949999809
3.869999886,,,,6.599999905
3.779999971,,,,6.300000191
3.589999914,,,,7.449999809
3.779999971,,,,6.550000191
3.74000001,,,,6.900000095
3.859999895,,,,6
3.769999981,,,,7
3.779999971,,,,6.599999905
3.839999914,,,,6.5
3.700000048,,,,7.199999809
3.829999924,,,,5.949999809
3.609999895,,,,6
3.75999999,,,,6.300000191
3.769999981,,,,6.050000191
3.880000114,,,,6.199999809
3.960000038,,,,6.050000191
3.940000057,,,,6.349999905
3.839999914,,,,6.099999905
3.75,,,,6.25
3.700000048,,,,6.449999809
3.980000019,,,,5.400000095
3.50999999,,,,7.050000191
3.640000105,,,,7.150000095
3.630000114,,,,5.800000191
3.359999895,,,,5.849999905
3.539999962,,,,5.849999905
3.660000086,,,,7.199999809
3.730000019,,,,6.449999809
3.920000076,,,,5.849999905
3.839999914,,,,6.650000095
3.630000114,,,,8
3.819999933,,,,6.150000095
3.779999971,,,,5.800000191
3.940000057,,,,5.699999809
3.930000067,,,,6.050000191
3.829999924,,,,6.5
3.700000048,,,,6.300000191
3.549999952,,,,5.949999809
3.869999886,,,,6.849999905
3.930000067,,,,6.599999905
3.589999914,,,,5.449999809
3.619999886,,,,5.800000191
3.880000114,,,,6.699999809
3.910000086,,,,6.800000191
3.650000095,,,,7.099999905
3.470000029,,,,6.150000095
3.920000076,,,,6.349999905
3.599999905,,,,7.099999905
3.849999905,,,,6.449999809
3.809999943,,,,6.800000191
3.680000067,,,,6.25
3.660000086,,,,6.599999905
3.930000067,,,,6.150000095
3.599999905,,,,6.949999809
3.900000095,,,,5.349999905
3.819999933,,,,6.199999809
3.24000001,,,,7.25
3.480000019,,,,6.150000095
3.880000114,,,,5.5
3.640000105,,,,6.75
3.569999933,,,,6.699999809
3.789999962,,,,6.449999809
3.609999895,,,,6.400000095
3.569999933,,,,7.5
3.930000067,,,,6.050000191
3.849999905,,,,5.849999905
3.690000057,,,,6.449999809
3.890000105,,,,7.050000191
3.859999895,,,,6.699999809
3.690000057,,,,5.150000095
3.480000019,,,,5.699999809
3.579999924,,,,5.400000095
3.599999905,,,,6.699999809
3.690000057,,,,6.650000095
3.660000086,,,,6.849999905
3.869999886,,,,5.5
3.829999924,,,,6.050000191
3.799999952,,,,7.050000191
4.03000021,,,,5.599999905
3.799999952,,,,5.400000095
3.609999895,,,,6
3.809999943,,,,5.75
3.710000038,,,,7.199999809
3.779999971,,,,7.050000191
3.75999999,,,,6.050000191
3.980000019,,,,6.949999809
3.519999981,,,,6.150000095
3.50999999,,,,5.550000191
3.849999905,,,,5.699999809
3.779999971,,,,5.800000191
3.549999952,,,,6.800000191
4.03000021,,,,5.849999905
3.650000095,,,,6.349999905
3.700000048,,,,3.799999952
4,,,,6.550000191
3.480000019,,,,6.349999905
3.369999886,,,,6.699999809
3.819999933,,,,7.099999905
3.559999943,,,,6.25
3.680000067,,,,6.849999905
3.380000114,,,,6.449999809
3.75,,,,7.099999905
3.640000105,,,,6.849999905
3.470000029,,,,6.25
3.789999962,,,,5.599999905
3.880000114,,,,6.849999905
4,,,,5.900000095
3.630000114,,,,5.099999905
3.789999962,,,,6.550000191
3.970000029,,,,5.699999809
3.5,,,,5.599999905
3.880000114,,,,6.150000095
3.700000048,,,,6.199999809
3.730000019,,,,6.050000191
4.059999943,,,,5.849999905
3.589999914,,,,6.550000191
3.930000067,,,,6.599999905
3.670000076,,,,6.25
3.25999999,,,,5.550000191
3.49000001,,,,6.099999905
3.609999895,,,,6.949999809
3.589999914,,,,6.5
3.470000029,,,,6.050000191
3.660000086,,,,6.050000191
3.859999895,,,,6.5
3.789999962,,,,7.599999905
3.75999999,,,,6.550000191
3.74000001,,,,5.900000095
3.599999905,,,,5.849999905
3.630000114,,,,6.699999809
3.609999895,,,,6.699999809
3.660000086,,,,6.849999905
3.619999886,,,,5.75
3.779999971,,,,6.199999809
3.710000038,,,,7.050000191
3.460000038,,,,5.949999809
3.75,,,,7.150000095
3.670000076,,,,6.050000191
3.660000086,,,,6.300000191
3.720000029,,,,5.150000095
3.690000057,,,,7.449999809
3.900000095,,,,5.300000191
3.710000038,,,,6.400000095
4.190000057,,,,5.75
4.119999886,,,,5.300000191
3.589999914,,,,5.349999905
3.99000001,,,,5.949999809
3.819999933,,,,5.550000191
3.74000001,,,,5.599999905
3.579999924,,,,5.949999809
3.75,,,,6.050000191
3.700000048,,,,6.800000191
3.809999943,,,,5.050000191
3.690000057,,,,6.099999905
3.680000067,,,,6.25
3.369999886,,,,5.900000095
3.839999914,,,,6.199999809
4.090000153,,,,6.75
4.150000095,,,,6.199999809
3.900000095,,,,5.300000191
3.799999952,,,,6.599999905
3.569999933,,,,5.449999809
3.630000114,,,,6.849999905
3.799999952,,,,6.25
4.039999962,,,,5.75
3.650000095,,,,5.949999809
3.75999999,,,,6.400000095
3.789999962,,,,6.150000095
3.809999943,,,,5.900000095
4.03000021,,,,6.550000191
3.650000095,,,,5.800000191
3.480000019,,,,6.050000191
3.829999924,,,,6.050000191
3.859999895,,,,5.449999809
3.589999914,,,,6.050000191
3.480000019,,,,5.949999809
3.579999924,,,,5.800000191
3.700000048,,,,6.349999905
3.5,,,,7.050000191
3.789999962,,,,6.300000191
3.420000076,,,,6.400000095
3.789999962,,,,7.199999809
3.49000001,,,,5.5
3.680000067,,,,6.25
3.75999999,,,,6.099999905
3.670000076,,,,7.099999905
4.110000134,,,,6.650000095
3.799999952,,,,6.599999905
3.579999924,,,,6.599999905
3.470000029,,,,5.25
3.799999952,,,,6.349999905
3.559999943,,,,6.400000095
3.539999962,,,,5.449999809
3.74000001,,,,6
3.75,,,,5.849999905
3.75,,,,5.949999809
3.940000057,,,,6.75
3.49000001,,,,5.349999905
3.880000114,,,,6.449999809
3.599999905,,,,6.650000095
3.650000095,,,,5.849999905
3.809999943,,,,6.800000191
3.839999914,,,,7.099999905
3.799999952,,,,5.949999809
3.50999999,,,,5.849999905
4.059999943,,,,6.849999905
3.670000076,,,,7.400000095
3.579999924,,,,6.449999809
4.090000153,,,,5.800000191
3.680000067,,,,6.349999905
3.349999905,,,,5.800000191
3.819999933,,,,7.099999905
3.960000038,,,,6
3.730000019,,,,5.25
3.779999971,,,,6.25
3.920000076,,,,5.550000191
3.75,,,,6.199999809
3.5,,,,7.150000095
3.849999905,,,,6.699999809
3.690000057,,,,6.449999809
3.569999933,,,,6.300000191
3.74000001,,,,5.949999809
3.559999943,,,,7.050000191
3.910000086,,,,6.75
3.599999905,,,,5.25
3.789999962,,,,6.150000095
3.950000048,,,,6
3.650000095,,,,6.300000191
3.660000086,,,,5.099999905
3.890000105,,,,6.300000191
3.700000048,,,,4.949999809
3.950000048,,,,5.900000095
3.619999886,,,,7.050000191
3.390000105,,,,5.5
3.710000038,,,,7
4,,,,6.5
3.970000029,,,,6.199999809
3.700000048,,,,6
3.859999895,,,,6.599999905
3.930000067,,,,5.849999905
3.660000086,,,,5.150000095
3.609999895,,,,7.300000191
3.849999905,,,,6.349999905
3.670000076,,,,5.349999905
3.859999895,,,,6.800000191
3.829999924,,,,6.099999905
3.700000048,,,,6.25
3.579999924,,,,6.199999809
3.769999981,,,,5.650000095
3.630000114,,,,5.699999809
3.980000019,,,,6.349999905
3.890000105,,,,5.400000095
4.059999943,,,,6.699999809
3.839999914,,,,6.449999809
4.050000191,,,,6.25
3.430000067,,,,6.199999809
3.809999943,,,,5.699999809
3.769999981,,,,6.349999905
3.829999924,,,,6.150000095
3.539999962,,,,5.849999905
3.859999895,,,,6.650000095
3.789999962,,,,5.550000191
3.579999924,,,,6.199999809
3.380000114,,,,6.349999905
3.930000067,,,,5.550000191
3.680000067,,,,5.599999905
3.730000019,,,,6.300000191
3.779999971,,,,5.900000095
3.559999943,,,,6.300000191
3.49000001,,,,6.75
3.420000076,,,,5.900000095
3.849999905,,,,6.5
3.630000114,,,,5.650000095
3.440000057,,,,5.699999809
3.869999886,,,,6.099999905
3.730000019,,,,5.25
3.839999914,,,,5.699999809
3.779999971,,,,5.949999809
3.710000038,,,,5.900000095
3.789999962,,,,5.949999809
3.599999905,,,,7.099999905
3.589999914,,,,6.050000191
3.849999905,,,,6.150000095
3.720000029,,,,6.800000191
3.5,,,,5.800000191
3.460000038,,,,6.599999905
3.480000019,,,,6.25
4.019999981,,,,5.849999905
3.849999905,,,,5.75
3.430000067,,,,6.400000095
3.660000086,,,,5.400000095
3.799999952,,,,6.199999809
3.700000048,,,,6.349999905
3.789999962,,,,5.099999905
3.519999981,,,,5.800000191
3.730000019,,,,7.199999809
3.569999933,,,,5.5
3.380000114,,,,5.800000191
3.900000095,,,,6.300000191
3.910000086,,,,5.800000191
3.660000086,,,,6.449999809
3.539999962,,,,6.400000095
3.25,,,,5.099999905
3.559999943,,,,5.75
3.650000095,,,,6.400000095
3.99000001,,,,6.400000095
3.549999952,,,,5.599999905
4.360000134,,,,6.849999905
3.539999962,,,,6.550000191
3.789999962,,,,6.199999809
3.690000057,,,,6.550000191
3.849999905,,,,5.800000191
3.890000105,,,,5.900000095
3.339999914,,,,7.699999809
3.799999952,,,,5.5
3.799999952,,,,6.900000095
3.470000029,,,,6.199999809
4.159999847,,,,6
3.49000001,,,,5.599999905
3.880000114,,,,5.550000191
3.769999981,,,,5.800000191
3.720000029,,,,5.599999905
3.789999962,,,,6.050000191
3.700000048,,,,5.349999905
3.660000086,,,,6.099999905
3.799999952,,,,6.900000095
3.809999943,,,,5.300000191
3.630000114,,,,7.25
3.460000038,,,,5.300000191
3.670000076,,,,5.900000095
3.619999886,,,,7.25
3.670000076,,,,6
3.630000114,,,,6.849999905
3.630000114,,,,6.599999905
3.529999971,,,,5.550000191
3.779999971,,,,6.300000191
3.329999924,,,,5.800000191
3.619999886,,,,6.050000191
3.660000086,,,,6.849999905
3.950000048,,,,6.349999905
3.470000029,,,,6.5
3.640000105,,,,7.199999809
3.819999933,,,,5.75
3.450000048,,,,5.949999809
3.730000019,,,,6.400000095
3.819999933,,,,5.349999905
4.119999886,,,,6.150000095
3.809999943,,,,5.800000191
3.640000105,,,,6.349999905
3.650000095,,,,5.900000095
3.710000038,,,,5.849999905
3.859999895,,,,6.75
3.5,,,,6.25
3.519999981,,,,6.599999905
3.799999952,,,,6.400000095
4,,,,5.400000095
3.789999962,,,,6.449999809
3.700000048,,,,6.5
3.309999943,,,,6.150000095
3.710000038,,,,6.099999905
3.74000001,,,,6.199999809
3.980000019,,,,4.75
3.75,,,,6.199999809
3.730000019,,,,6.099999905
3.609999895,,,,6.949999809
3.900000095,,,,6.300000191
3.539999962,,,,6.900000095
3.569999933,,,,6.349999905
3.710000038,,,,6.449999809
3.869999886,,,,6.550000191
3.74000001,,,,6.900000095
3.569999933,,,,5.699999809
3.75,,,,8.050000191
3.670000076,,,,5.900000095
3.680000067,,,,5.599999905
3.619999886,,,,6.5
3.480000019,,,,5.699999809
3.380000114,,,,6.099999905
3.390000105,,,,5.75
3.900000095,,,,5.400000095
3.849999905,,,,6.150000095
3.75999999,,,,7.150000095
3.670000076,,,,5.650000095
3.839999914,,,,6.800000191
3.910000086,,,,5.699999809
3.589999914,,,,6.300000191
3.539999962,,,,6.150000095
3.690000057,,,,6.400000095
3.710000038,,,,5.699999809
3.5,,,,6.650000095
3.609999895,,,,7.900000095
3.609999895,,,,6.650000095
3.50999999,,,,6.150000095
3.450000048,,,,5.800000191
3.700000048,,,,5.900000095
3.769999981,,,,6.949999809
3.589999914,,,,5.550000191
3.430000067,,,,6.550000191
3.519999981,,,,6.900000095
3.74000001,,,,6.5
3.640000105,,,,5.849999905
3.769999981,,,,6
3.319999933,,,,6
3.730000019,,,,6.25
4.039999962,,,,6.099999905
3.720000029,,,,6.099999905
3.789999962,,,,6.5
3.849999905,,,,6.550000191
3.519999981,,,,6.349999905
3.700000048,,,,5.800000191
3.589999914,,,,6.599999905
3.779999971,,,,5.099999905
3.730000019,,,,5.800000191
3.920000076,,,,7.050000191
4.119999886,,,,5.75
3.829999924,,,,6.099999905
3.599999905,,,,6.900000095
3.650000095,,,,6.75
3.690000057,,,,6.449999809
3.720000029,,,,5.650000095
3.569999933,,,,6.400000095
3.660000086,,,,5.050000191
3.920000076,,,,6
3.680000067,,,,6.150000095
3.680000067,,,,5.949999809
3.50999999,,,,7
3.619999886,,,,5.849999905
3.720000029,,,,6.550000191
3.619999886,,,,6.650000095
3.769999981,,,,5.800000191
3.75,,,,5.400000095
3.75999999,,,,5.699999809
3.880000114,,,,6.5
3.75,,,,5.699999809
3.609999895,,,,6.550000191
3.940000057,,,,6.199999809
3.980000019,,,,6.849999905
3.700000048,,,,6.150000095
3.630000114,,,,5.300000191
3.539999962,,,,6.050000191
3.950000048,,,,6.5
3.819999933,,,,6.300000191
3.809999943,,,,6.25
3.700000048,,,,6.949999809
3.809999943,,,,6.050000191
3.75999999,,,,6.349999905
3.930000067,,,,6.699999809
3.680000067,,,,7.199999809
3.670000076,,,,5.349999905
3.519999981,,,,5.800000191
4.139999866,,,,5.599999905
3.75,,,,6.599999905
3.690000057,,,,6
3.74000001,,,,5.849999905
3.789999962,,,,6.550000191
3.650000095,,,,5.599999905
3.710000038,,,,6.349999905
3.710000038,,,,5.599999905
3.849999905,,,,5.949999809
3.700000048,,,,6.599999905
3.890000105,,,,5.099999905
3.700000048,,,,6.349999905
3.430000067,,,,6.400000095
3.549999952,,,,5.800000191
3.269999981,,,,5.800000191
3.50999999,,,,6.300000191
3.829999924,,,,6.349999905
3.50999999,,,,5.849999905
3.950000048,,,,6.599999905
3.930000067,,,,6.25
3.49000001,,,,5.900000095
3.640000105,,,,5.349999905
3.660000086,,,,6.25
3.980000019,,,,6.199999809
3.859999895,,,,6.650000095
3.75,,,,6.099999905
3.710000038,,,,6
3.670000076,,,,5.300000191
4.039999962,,,,5.650000095
3.710000038,,,,5.25
3.599999905,,,,6.550000191
3.470000029,,,,6.599999905
3.450000048,,,,6.349999905
3.460000038,,,,6.900000095
3.529999971,,,,5.800000191
3.799999952,,,,5.849999905
3.630000114,,,,6.599999905
3.549999952,,,,5.599999905
3.430000067,,,,5.5
3.720000029,,,,6.25
3.430000067,,,,5.949999809
3.829999924,,,,5.699999809
3.630000114,,,,6.5
3.720000029,,,,6.699999809
3.630000114,,,,5.650000095
3.859999895,,,,7.800000191
3.630000114,,,,6.400000095
4.170000076,,,,6.099999905
3.579999924,,,,6.050000191
3.529999971,,,,5.949999809
3.480000019,,,,6.400000095
3.640000105,,,,6.300000191
3.569999933,,,,5.449999809
3.75999999,,,,6.199999809
3.569999933,,,,6.25
3.819999933,,,,5.949999809
3.440000057,,,,6.349999905
3.460000038,,,,5.650000095
4.039999962,,,,7.099999905
4.019999981,,,,6.099999905
3.869999886,,,,6.25
3.670000076,,,,6.300000191
3.640000105,,,,4.800000191
3.74000001,,,,6.550000191
3.609999895,,,,6.599999905
3.480000019,,,,5.699999809
3.539999962,,,,5
3.900000095,,,,5.300000191
3.359999895,,,,6
3.75,,,,5.699999809
3.309999943,,,,5.849999905
3.880000114,,,,6.199999809
4.099999905,,,,7
3.609999895,,,,6.550000191
3.569999933,,,,7.449999809
3.630000114,,,,5.900000095
3.74000001,,,,5.75
3.980000019,,,,6.199999809
3.559999943,,,,5.199999809
3.519999981,,,,6.650000095
3.880000114,,,,6.25
3.559999943,,,,6.900000095
3.680000067,,,,6.099999905
3.579999924,,,,6.099999905
3.680000067,,,,5.599999905
3.49000001,,,,6.150000095
3.789999962,,,,5.900000095
3.880000114,,,,6.150000095
3.519999981,,,,5.599999905
3.599999905,,,,5.800000191
3.960000038,,,,5.800000191
3.890000105,,,,6.050000191
3.619999886,,,,5.800000191
3.799999952,,,,5.449999809
3.660000086,,,,6.599999905
3.539999962,,,,6.75
3.49000001,,,,5.699999809
3.880000114,,,,7.5
3.460000038,,,,6.699999809
3.599999905,,,,6.800000191
3.599999905,,,,5.349999905
3.529999971,,,,6.75
3.609999895,,,,6.199999809
3.690000057,,,,7.300000191
3.609999895,,,,7.099999905
3.849999905,,,,5.75
3.829999924,,,,5.349999905
3.619999886,,,,6.400000095
3.650000095,,,,5.599999905
3.619999886,,,,6.550000191
3.539999962,,,,5.599999905
3.75999999,,,,6.199999809
3.74000001,,,,6.349999905
3.460000038,,,,6.050000191
3.369999886,,,,5.75
3.450000048,,,,6.349999905
3.670000076,,,,6.150000095
3.720000029,,,,6.650000095
3.569999933,,,,6.800000191
3.569999933,,,,5.449999809
3.569999933,,,,6.699999809
3.980000019,,,,6.199999809
3.710000038,,,,6.099999905
3.769999981,,,,5.900000095
3.319999933,,,,6.150000095
3.579999924,,,,5.449999809
3.480000019,,,,6.099999905
3.549999952,,,,6
3.650000095,,,,6.449999809
3.480000019,,,,5.949999809
3.529999971,,,,6.349999905
3.640000105,,,,6.349999905
3.5,,,,6.099999905
3.970000029,,,,6.050000191
3.769999981,,,,5.550000191
3.660000086,,,,6.400000095
3.559999943,,,,6.050000191
3.789999962,,,,5.849999905
3.470000029,,,,6.400000095
3.569999933,,,,5.5
3.569999933,,,,5.949999809
3.5,,,,6.25
3.960000038,,,,6.699999809
3.380000114,,,,6.199999809
3.670000076,,,,6.199999809
3.74000001,,,,6.5
3.670000076,,,,6.449999809
3.710000038,,,,6
3.480000019,,,,5.900000095
3.75,,,,7
3.950000048,,,,5.949999809
3.75,,,,5.800000191
3.49000001,,,,7.900000095
3.75,,,,5.550000191
3.519999981,,,,5.400000095
3.430000067,,,,6.400000095
3.640000105,,,,6.5
3.440000057,,,,6.800000191
4.039999962,,,,5.699999809
3.670000076,,,,6.400000095
3.619999886,,,,6.650000095
3.579999924,,,,5.5
3.410000086,,,,5.150000095
3.819999933,,,,6.199999809
3.809999943,,,,6.099999905
3.630000114,,,,6.150000095
3.769999981,,,,6.199999809
3.529999971,,,,6.150000095
3.660000086,,,,5.900000095
3.769999981,,,,5.650000095
3.619999886,,,,5.800000191
3.75999999,,,,5.550000191
3.579999924,,,,6.949999809
3.529999971,,,,6.900000095
3.549999952,,,,6.150000095
3.690000057,,,,4.949999809
3.519999981,,,,5.599999905
4.010000229,,,,6.099999905
3.640000105,,,,5.800000191
4,,,,6.25
3.75,,,,5.900000095
3.700000048,,,,5.650000095
3.619999886,,,,6.949999809
3.359999895,,,,5.800000191
3.450000048,,,,6.349999905
3.470000029,,,,6.349999905
3.559999943,,,,6.400000095
3.789999962,,,,6.849999905
3.710000038,,,,5.099999905
3.480000019,,,,5.25
3.819999933,,,,6.25
3.690000057,,,,7.099999905
3.410000086,,,,6.449999809
3.670000076,,,,5.25
3.49000001,,,,6.150000095
3.74000001,,,,5.699999809
3.529999971,,,,5.75
3.460000038,,,,6.800000191
3.690000057,,,,5.599999905
3.700000048,,,,5.849999905
4.070000172,,,,5.849999905
3.539999962,,,,6.650000095
3.579999924,,,,5.900000095
3.819999933,,,,6.25
3.640000105,,,,6.699999809
3.660000086,,,,6.099999905
3.75999999,,,,5.199999809
3.819999933,,,,5.300000191
3.619999886,,,,6.550000191
3.480000019,,,,6
3.650000095,,,,5.5
3.630000114,,,,5.849999905
3.430000067,,,,5.449999809
3.849999905,,,,6.199999809
3.930000067,,,,6.650000095
3.619999886,,,,5.349999905
3.849999905,,,,6
3.5,,,,6.650000095
3.569999933,,,,6.400000095
3.650000095,,,,5.800000191
3.680000067,,,,5.650000095
3.49000001,,,,6
3.579999924,,,,6.5
3.589999914,,,,6.25
3.609999895,,,,5.449999809
3.849999905,,,,6.800000191
3.559999943,,,,5.800000191
3.710000038,,,,7
3.180000067,,,,6.050000191
3.430000067,,,,6.5
3.799999952,,,,5.800000191
3.630000114,,,,5.650000095
3.650000095,,,,6.949999809
3.50999999,,,,5.800000191
4.159999847,,,,6.050000191
3.700000048,,,,6.849999905
3.430000067,,,,5.75
3.470000029,,,,5.949999809
3.609999895,,,,6.199999809
3.710000038,,,,6.050000191
3.700000048,,,,5.849999905
3.670000076,,,,5.599999905
3.75999999,,,,6.550000191
3.480000019,,,,6.650000095
3.569999933,,,,6.099999905
3.650000095,,,,6.900000095
3.589999914,,,,6.25
3.720000029,,,,6.300000191
3.690000057,,,,6.650000095
3.75999999,,,,6.300000191
3.49000001,,,,6.75
3.690000057,,,,5.650000095
3.569999933,,,,5.849999905
3.420000076,,,,6.150000095
3.730000019,,,,6.099999905
3.940000057,,,,6.150000095
3.710000038,,,,6.699999809
3.559999943,,,,6.199999809
3.559999943,,,,5.949999809
3.869999886,,,,6.25
3.660000086,,,,5.400000095
3.930000067,,,,6.050000191
3.609999895,,,,6.650000095
3.720000029,,,,6
